invoiceId,customerId,customerName,customerSegment,issueDate,dueDate,paidDate,amount,amountPaid,paymentMethod,attempts,previousLateInvoices,creditLimit,openBalance
INV-104311,CUST-01537,Exportadora Cardoso S.A.,MID,2026-01-13,2026-01-28,,15295.29,0.00,BOLETO,1,0,200000.00,0.00
INV-104368,CUST-01144,Logística Pereira ME,MID,2026-01-13,2026-02-12,,14624.36,0.00,BOLETO,3,2,200000.00,3109.52
INV-104394,CUST-01598,Varejo Castro do Brasil,SMB,2026-01-13,2026-02-12,2026-02-09,3371.96,3371.96,PIX,1,0,50000.00,0.00
INV-104463,CUST-01432,Varejo Souza ME,SMB,2026-01-13,2026-02-12,,2591.53,0.00,BOLETO,1,1,15000.00,0.00
INV-104473,CUST-01589,Agro Fernandes,SMB,2026-01-13,2026-02-27,2026-02-28,443.21,443.21,PIX,2,0,5000.00,0.00
INV-104516,CUST-01042,Agro Oliveira do Brasil,SMB,2026-01-13,2026-02-27,2026-03-01,527.79,527.79,PIX,1,2,15000.00,0.00
INV-104633,CUST-01492,Editora Coelho S.A.,SMB,2026-01-13,2026-02-27,,2858.79,783.86,BANK_TRANSFER,5,0,10000.00,0.00
INV-104705,CUST-01590,Atacadista Nogueira Eireli,MID,2026-01-13,2026-02-12,2026-02-13,16287.43,16287.43,BOLETO,1,0,300000.00,982.78
INV-104726,CUST-01381,Tecnologia Nogueira Comercial,MID,2026-01-13,2026-02-27,2026-02-24,6309.43,6309.43,BANK_TRANSFER,1,2,200000.00,0.00
INV-104805,CUST-01082,Logística Moreira S.A.,SMB,2026-01-13,2026-01-28,2026-01-27,459.25,459.25,PIX,1,8,50000.00,0.00
INV-104882,CUST-01298,Farma Cardoso ME,ENT,2026-01-13,2026-02-12,2026-02-09,19587.37,19587.37,BANK_TRANSFER,1,3,1500000.00,0.00
INV-104916,CUST-01572,Soluções Mendes,MID,2026-01-13,2026-01-28,2026-01-29,798.58,798.58,BOLETO,2,8,50000.00,7469.22
INV-104957,CUST-01129,Farma Pereira do Brasil,SMB,2026-01-13,2026-02-12,2026-02-09,6140.07,6140.07,BOLETO,1,1,15000.00,0.00
INV-105018,CUST-01161,Importadora Moreira ME,SMB,2026-01-13,2026-02-12,,736.95,566.65,BOLETO,1,0,30000.00,234.20
INV-105172,CUST-01467,Agro Pinto S.A.,MID,2026-01-13,2026-02-12,2026-02-11,14885.80,14885.80,BOLETO,1,0,200000.00,0.00
INV-105365,CUST-01513,Metalúrgica Ferreira Ltda,SMB,2026-01-13,2026-02-12,2026-02-12,775.36,775.36,BANK_TRANSFER,1,0,50000.00,647.98
INV-105412,CUST-01166,Transportes Souza,SMB,2026-01-13,2026-02-12,2026-02-08,2515.52,2515.52,BOLETO,1,0,10000.00,0.00
INV-105456,CUST-01073,Exportadora Lima S.A.,SMB,2026-01-13,2026-02-12,,2968.75,382.14,BOLETO,3,0,30000.00,0.00
INV-105457,CUST-01263,Editora Santos,SMB,2026-01-13,2026-02-12,2026-02-13,490.02,490.02,PIX,2,0,50000.00,0.00
INV-105565,CUST-01567,Mineração Coelho S.A.,SMB,2026-01-13,2026-02-27,2026-02-23,3079.35,3079.35,BOLETO,2,0,30000.00,0.00
INV-105724,CUST-01280,Tecnologia Barros ME,SMB,2026-01-13,2026-01-28,,2862.99,0.00,PIX,1,0,30000.00,1515.73
INV-105800,CUST-01519,Têxtil Ferreira Comercial,SMB,2026-01-13,2026-02-12,2026-02-09,3038.82,3038.82,PIX,1,0,30000.00,0.00
INV-105833,CUST-01477,Distribuidora Costa,SMB,2026-01-13,2026-02-12,2026-02-07,389.68,389.68,PIX,1,2,10000.00,0.00
INV-105884,CUST-01086,Importadora Andrade Ltda,SMB,2026-01-13,2026-02-12,2026-02-25,1600.31,1600.31,PIX,2,0,15000.00,642.22
INV-105890,CUST-01585,Climatização Mendes S.A.,SMB,2026-01-13,2026-02-12,2026-02-10,893.15,893.15,PIX,1,2,50000.00,754.77
INV-105964,CUST-01479,Madeireira Pinto ME,SMB,2026-01-13,2026-01-28,,1857.57,0.00,BOLETO,4,0,10000.00,0.00
INV-106006,CUST-01003,Metalúrgica Coelho Ltda,SMB,2026-01-13,2026-02-12,2026-02-12,4562.79,4562.79,BOLETO,2,0,10000.00,794.67
INV-106034,CUST-01128,Distribuidora Mendes Ltda,SMB,2026-01-13,2026-02-12,2026-02-09,124.56,124.56,BOLETO,2,0,5000.00,54.82
INV-106035,CUST-01332,Transportes Santos do Brasil,SMB,2026-01-13,2026-01-28,,2333.50,510.78,BOLETO,2,0,15000.00,0.00
INV-106062,CUST-01085,Soluções Moreira do Brasil,MID,2026-01-13,2026-01-28,2026-03-19,21855.14,21855.14,BOLETO,2,0,80000.00,0.00
INV-106222,CUST-01156,Editora Mendes,SMB,2026-01-13,2026-02-12,2026-02-12,285.29,285.29,PIX,1,1,5000.00,0.00
INV-106425,CUST-01094,Alimentos Nogueira Comercial,MID,2026-01-13,2026-02-12,,20476.82,0.00,CREDIT_CARD,1,1,80000.00,0.00
INV-106459,CUST-01257,Madeireira Ribeiro S.A.,SMB,2026-01-13,2026-02-12,2026-02-07,2608.71,2608.71,PIX,1,1,10000.00,488.55
INV-106467,CUST-01492,Editora Coelho S.A.,SMB,2026-01-13,2026-02-12,2026-02-09,3445.13,3445.13,PIX,1,0,10000.00,1473.66
INV-106498,CUST-01259,Comércio Rodrigues,SMB,2026-01-13,2026-02-12,2026-02-08,1407.42,1407.42,BOLETO,1,3,15000.00,0.00
INV-106499,CUST-01008,Tecnologia Gomes Ltda,SMB,2026-01-13,2026-02-12,,810.80,0.00,BANK_TRANSFER,1,0,15000.00,505.79
INV-106522,CUST-01210,Editora Castro ME,MID,2026-01-13,2026-02-12,2026-02-09,4188.33,4188.33,PIX,1,0,300000.00,2393.79
INV-106822,CUST-01141,Indústria Barros do Brasil,SMB,2026-01-13,2026-02-12,2026-02-12,3846.32,3846.32,BOLETO,2,1,5000.00,4759.24
INV-107001,CUST-01422,Editora Almeida do Brasil,MID,2026-01-13,2026-02-12,2026-02-09,3745.72,3745.72,BOLETO,1,0,120000.00,0.00
INV-107042,CUST-01511,Distribuidora Rocha do Brasil,MID,2026-01-13,2026-02-12,2026-02-12,11133.40,11133.40,BANK_TRANSFER,1,0,200000.00,0.00
INV-107221,CUST-01012,Transportes Santos Comercial,MID,2026-01-13,2026-02-12,2026-02-11,9453.57,9453.57,PIX,2,0,300000.00,0.00
INV-107353,CUST-01410,Mineração Oliveira ME,SMB,2026-01-13,2026-02-12,2026-03-02,238.16,238.16,PIX,1,0,30000.00,0.00
INV-107361,CUST-01289,Refrigeração Oliveira,SMB,2026-01-13,2026-02-12,2026-02-07,2839.04,2839.04,BOLETO,1,0,15000.00,2216.54
INV-107530,CUST-01382,Farma Cardoso Ltda,SMB,2026-01-13,2026-02-12,2026-02-13,256.37,256.37,PIX,1,0,50000.00,163.87
INV-107729,CUST-01391,Varejo Castro do Brasil,SMB,2026-01-13,2026-02-12,,3978.51,0.00,BOLETO,3,1,10000.00,834.48
INV-107788,CUST-01546,Editora Martins S.A.,MID,2026-01-13,2026-02-12,,7854.67,0.00,PIX,1,3,50000.00,3643.88
INV-107790,CUST-01049,Farma Vargas,MID,2026-01-13,2026-01-28,2026-01-30,12486.04,12486.04,CREDIT_CARD,1,1,80000.00,12564.71
INV-107877,CUST-01480,Madeireira Pinto do Brasil,SMB,2026-01-13,2026-02-12,2026-02-07,229.95,229.95,BOLETO,1,0,15000.00,0.00
INV-107889,CUST-01105,Distribuidora Martins Ltda,SMB,2026-01-13,2026-01-28,2026-01-26,1765.80,1765.80,BOLETO,1,0,20000.00,0.00
INV-107915,CUST-01354,Varejo Rodrigues Eireli,MID,2026-01-13,2026-02-12,2026-02-18,1394.50,1394.50,BOLETO,4,0,120000.00,0.00
INV-107944,CUST-01125,Importadora Gomes,SMB,2026-01-13,2026-02-12,2026-02-23,1873.03,1873.03,BOLETO,2,0,20000.00,341.69
INV-107957,CUST-01199,Atacadista Rocha do Brasil,SMB,2026-01-13,2026-02-12,,2826.95,1692.23,BOLETO,6,0,30000.00,1260.73
INV-100010,CUST-01527,Climatização Vargas,SMB,2026-01-14,2026-02-28,,3730.98,1888.83,PIX,1,0,10000.00,0.00
INV-100099,CUST-01004,Serviços Moreira Comercial,SMB,2026-01-14,2026-02-13,2026-02-08,1081.30,1081.30,PIX,1,1,30000.00,0.00
INV-100118,CUST-01365,Exportadora Fernandes,SMB,2026-01-14,2026-02-13,2026-03-11,3229.07,3229.07,BOLETO,2,9,20000.00,0.00
INV-100251,CUST-01530,Alimentos Ferreira Eireli,SMB,2026-01-14,2026-02-13,2026-02-08,605.82,605.82,PIX,1,0,5000.00,0.00
INV-100311,CUST-01269,Distribuidora Andrade Ltda,SMB,2026-01-14,2026-02-13,2026-02-12,1422.69,1422.69,CREDIT_CARD,1,0,15000.00,0.00
INV-100377,CUST-01281,Exportadora Cardoso do Brasil,SMB,2026-01-14,2026-02-13,2026-02-11,3758.70,3758.70,CREDIT_CARD,1,0,20000.00,0.00
INV-100472,CUST-01397,Transportes Andrade do Brasil,MID,2026-01-14,2026-02-13,2026-02-09,24197.98,24197.98,BOLETO,1,0,50000.00,0.00
INV-100534,CUST-01546,Editora Martins S.A.,MID,2026-01-14,2026-02-13,2026-02-12,5246.04,5246.04,PIX,1,3,50000.00,0.00
INV-100578,CUST-01547,Têxtil Pinto Comercial,MID,2026-01-14,2026-02-13,2026-02-14,7031.49,7031.49,BOLETO,1,1,300000.00,0.00
INV-100761,CUST-01404,Construtora Cardoso Eireli,SMB,2026-01-14,2026-01-29,2026-01-30,635.81,635.81,BOLETO,2,1,20000.00,0.00
INV-100819,CUST-01585,Climatização Mendes S.A.,SMB,2026-01-14,2026-02-13,2026-03-17,1297.54,1297.54,BOLETO,2,2,50000.00,359.69
INV-100910,CUST-01039,Refrigeração Cardoso Eireli,MID,2026-01-14,2026-02-28,,3204.96,2034.40,BOLETO,1,0,80000.00,0.00
INV-100940,CUST-01494,Construtora Andrade Eireli,SMB,2026-01-14,2026-02-13,2026-03-02,2935.06,2935.06,PIX,3,3,10000.00,0.00
INV-100965,CUST-01013,Mineração Rodrigues S.A.,MID,2026-01-14,2026-02-13,2026-02-09,5246.01,5246.01,BANK_TRANSFER,2,0,120000.00,0.00
INV-101001,CUST-01500,Tecnologia Gomes Ltda,ENT,2026-01-14,2026-02-13,2026-02-11,51284.86,51284.86,PIX,1,0,500000.00,0.00
INV-101072,CUST-01249,Gráfica Costa ME,SMB,2026-01-14,2026-02-13,,755.10,435.56,BOLETO,2,2,10000.00,0.00
INV-101100,CUST-01328,Tecnologia Vargas do Brasil,SMB,2026-01-14,2026-02-13,2026-03-08,592.38,592.38,CREDIT_CARD,1,2,10000.00,0.00
INV-101201,CUST-01457,Importadora Lima Eireli,ENT,2026-01-14,2026-02-13,2026-02-14,49378.35,49378.35,BANK_TRANSFER,1,0,3000000.00,0.00
INV-101312,CUST-01409,Têxtil Nogueira Comercial,SMB,2026-01-14,2026-02-13,2026-02-14,1506.88,1506.88,PIX,1,0,5000.00,0.00
INV-101540,CUST-01568,Logística Barros Comercial,SMB,2026-01-14,2026-02-28,,4176.01,0.00,BOLETO,1,0,5000.00,0.00
INV-101577,CUST-01523,Climatização Costa Ltda,SMB,2026-01-14,2026-02-13,2026-02-11,2295.78,2295.78,PIX,1,0,20000.00,0.00
INV-101729,CUST-01369,Transportes Ribeiro Comercial,MID,2026-01-14,2026-02-13,2026-03-16,2298.96,2298.96,BOLETO,4,1,50000.00,0.00
INV-101773,CUST-01057,Metalúrgica Teixeira Comercial,MID,2026-01-14,2026-02-13,2026-02-10,4771.14,4771.14,BOLETO,2,1,80000.00,1715.41
INV-101804,CUST-01479,Madeireira Pinto ME,SMB,2026-01-14,2026-02-13,,1032.86,0.00,BOLETO,2,0,10000.00,0.00
INV-101811,CUST-01299,Refrigeração Barros ME,MID,2026-01-14,2026-02-13,,20198.37,6597.03,BANK_TRANSFER,2,2,120000.00,7291.13
INV-102108,CUST-01387,Alimentos Ribeiro Eireli,SMB,2026-01-14,2026-02-13,2026-02-09,381.99,381.99,BOLETO,1,0,10000.00,0.00
INV-102283,CUST-01279,Refrigeração Costa,SMB,2026-01-14,2026-02-13,,1125.98,0.00,BOLETO,3,0,5000.00,0.00
INV-102342,CUST-01581,Climatização Gomes do Brasil,SMB,2026-01-14,2026-02-28,2026-04-25,471.51,471.51,BANK_TRANSFER,3,1,15000.00,0.00
INV-102349,CUST-01226,Tecnologia Martins S.A.,MID,2026-01-14,2026-02-13,,9230.64,4560.45,BOLETO,1,0,200000.00,0.00
INV-102369,CUST-01325,Soluções Pinto S.A.,SMB,2026-01-14,2026-02-13,2026-03-28,2988.03,2988.03,BOLETO,3,0,50000.00,604.96
INV-102408,CUST-01192,Varejo Castro Comercial,SMB,2026-01-14,2026-02-13,2026-03-29,5963.71,5963.71,CREDIT_CARD,1,0,30000.00,0.00
INV-102428,CUST-01500,Tecnologia Gomes Ltda,ENT,2026-01-14,2026-02-13,2026-02-14,113446.01,113446.01,BANK_TRANSFER,1,0,500000.00,0.00
INV-103035,CUST-01128,Distribuidora Mendes Ltda,SMB,2026-01-14,2026-02-13,2026-02-14,437.65,437.65,PIX,2,0,5000.00,0.00
INV-103121,CUST-01359,Metalúrgica Fernandes S.A.,SMB,2026-01-14,2026-02-13,2026-02-12,694.10,694.10,PIX,1,0,5000.00,0.00
INV-103248,CUST-01437,Indústria Gomes ME,MID,2026-01-14,2026-02-13,2026-02-11,616.59,616.59,PIX,1,0,200000.00,0.00
INV-103277,CUST-01031,Mineração Cardoso Comercial,MID,2026-01-14,2026-01-29,2026-01-25,11914.07,11914.07,PIX,1,1,120000.00,0.00
INV-103278,CUST-01555,Agro Carvalho do Brasil,SMB,2026-01-14,2026-02-13,2026-03-30,2377.59,2377.59,BOLETO,3,0,5000.00,944.40
INV-103296,CUST-01470,Refrigeração Ribeiro ME,SMB,2026-01-14,2026-02-13,2026-02-15,3954.75,3954.75,CREDIT_CARD,1,2,20000.00,0.00
INV-103300,CUST-01414,Farma Andrade Eireli,SMB,2026-01-14,2026-01-29,2026-02-22,1881.60,1881.60,BOLETO,3,0,50000.00,642.23
INV-103380,CUST-01435,Importadora Martins Comercial,SMB,2026-01-14,2026-02-13,2026-02-10,880.91,880.91,BOLETO,1,0,20000.00,0.00
INV-103402,CUST-01326,Varejo Souza Ltda,SMB,2026-01-14,2026-02-13,2026-02-11,216.95,216.95,CREDIT_CARD,1,1,5000.00,0.00
INV-103487,CUST-01210,Editora Castro ME,MID,2026-01-14,2026-02-13,,6850.85,2263.80,BANK_TRANSFER,4,0,300000.00,0.00
INV-103673,CUST-01425,Importadora Castro Eireli,SMB,2026-01-14,2026-02-28,,2550.37,1665.12,BOLETO,3,0,50000.00,0.00
INV-103828,CUST-01481,Construtora Nogueira ME,SMB,2026-01-14,2026-02-13,2026-02-14,2966.26,2966.26,CREDIT_CARD,1,0,5000.00,0.00
INV-103835,CUST-01033,Metalúrgica Andrade ME,SMB,2026-01-14,2026-02-13,2026-02-13,2027.87,2027.87,CREDIT_CARD,1,2,50000.00,0.00
INV-103957,CUST-01037,Engenharia Ferreira,SMB,2026-01-14,2026-02-13,2026-02-15,2617.09,2617.09,BOLETO,1,1,10000.00,2683.71
INV-104006,CUST-01259,Comércio Rodrigues,SMB,2026-01-14,2026-02-13,,474.88,0.00,PIX,2,3,15000.00,0.00
INV-104024,CUST-01292,Transportes Pinto ME,SMB,2026-01-14,2026-02-13,,427.00,336.48,BOLETO,3,0,15000.00,0.00
INV-104208,CUST-01347,Serviços Ferreira S.A.,SMB,2026-01-14,2026-02-13,2026-02-10,1754.52,1754.52,PIX,1,2,20000.00,0.00
INV-104276,CUST-01044,Serviços Castro Comercial,MID,2026-01-14,2026-02-13,2026-02-11,17083.10,17083.10,BANK_TRANSFER,2,0,120000.00,0.00
INV-104357,CUST-01219,Serviços Castro Eireli,SMB,2026-01-14,2026-02-13,2026-02-12,2937.35,2937.35,PIX,1,1,10000.00,0.00
INV-104382,CUST-01068,Varejo Martins,SMB,2026-01-14,2026-01-29,2026-02-23,3457.17,3457.17,BANK_TRANSFER,1,5,50000.00,0.00
INV-104442,CUST-01161,Importadora Moreira ME,SMB,2026-01-14,2026-02-13,2026-02-15,548.02,548.02,PIX,1,0,30000.00,423.39
INV-104446,CUST-01042,Agro Oliveira do Brasil,SMB,2026-01-14,2026-01-29,2026-01-29,1535.01,1535.01,CREDIT_CARD,1,2,15000.00,0.00
INV-104546,CUST-01420,Atacadista Martins do Brasil,SMB,2026-01-14,2026-02-13,2026-03-03,736.85,736.85,BOLETO,2,2,5000.00,0.00
INV-104690,CUST-01494,Construtora Andrade Eireli,SMB,2026-01-14,2026-01-29,2026-01-30,5442.75,5442.75,BOLETO,1,3,10000.00,5901.51
INV-104740,CUST-01203,Transportes Santos do Brasil,SMB,2026-01-14,2026-02-13,2026-02-10,3281.39,3281.39,PIX,2,1,10000.00,0.00
INV-104775,CUST-01257,Madeireira Ribeiro S.A.,SMB,2026-01-14,2026-02-28,2026-03-01,2496.15,2496.15,PIX,1,1,10000.00,0.00
INV-104780,CUST-01505,Refrigeração Ferreira do Brasil,ENT,2026-01-14,2026-02-13,2026-02-12,111461.92,111461.92,PIX,2,0,3000000.00,0.00
INV-105049,CUST-01591,Engenharia Teixeira Eireli,SMB,2026-01-14,2026-02-13,,5014.79,3961.46,BOLETO,2,3,50000.00,0.00
INV-105083,CUST-01051,Indústria Rocha S.A.,MID,2026-01-14,2026-02-13,2026-02-08,2600.42,2600.42,BOLETO,1,0,120000.00,0.00
INV-105232,CUST-01034,Madeireira Mendes,SMB,2026-01-14,2026-02-13,,451.05,198.97,PIX,1,0,30000.00,0.00
INV-105460,CUST-01405,Farma Gomes S.A.,SMB,2026-01-14,2026-01-29,2026-02-14,1099.53,1099.53,BOLETO,2,0,15000.00,0.00
INV-105845,CUST-01556,Metalúrgica Almeida Ltda,SMB,2026-01-14,2026-02-13,2026-02-14,4130.73,4130.73,PIX,1,0,50000.00,1324.69
INV-105937,CUST-01535,Indústria Fernandes ME,SMB,2026-01-14,2026-02-13,2026-02-12,3389.16,3389.16,BOLETO,1,0,5000.00,716.38
INV-105968,CUST-01566,Gráfica Oliveira S.A.,SMB,2026-01-14,2026-02-13,,2362.12,0.00,BOLETO,2,2,15000.00,2465.73
INV-105986,CUST-01419,Transportes Teixeira,MID,2026-01-14,2026-01-29,2026-01-30,13649.25,13649.25,PIX,1,3,300000.00,0.00
INV-106016,CUST-01200,Serviços Ferreira S.A.,SMB,2026-01-14,2026-02-13,2026-02-13,2608.23,2608.23,BOLETO,1,1,15000.00,0.00
INV-106047,CUST-01089,Agro Cardoso Comercial,SMB,2026-01-14,2026-02-13,2026-02-15,1393.37,1393.37,BOLETO,2,1,50000.00,90.44
INV-106176,CUST-01114,Alimentos Teixeira S.A.,ENT,2026-01-14,2026-02-13,2026-02-09,37003.69,37003.69,PIX,1,0,300000.00,0.00
INV-106355,CUST-01345,Metalúrgica Lima Ltda,SMB,2026-01-14,2026-02-13,2026-02-10,1544.45,1544.45,BOLETO,1,0,10000.00,0.00
INV-106476,CUST-01581,Climatização Gomes do Brasil,SMB,2026-01-14,2026-02-13,2026-02-11,763.10,763.10,CREDIT_CARD,1,1,15000.00,0.00
INV-106505,CUST-01023,Logística Rodrigues Comercial,SMB,2026-01-14,2026-02-13,2026-02-08,3839.33,3839.33,BOLETO,2,0,15000.00,2657.69
INV-106557,CUST-01515,Mineração Moreira Eireli,SMB,2026-01-14,2026-02-13,2026-02-14,625.49,625.49,BOLETO,1,0,15000.00,0.00
INV-106582,CUST-01295,Farma Souza do Brasil,SMB,2026-01-14,2026-02-13,2026-02-13,2992.94,2992.94,BOLETO,1,0,30000.00,0.00
INV-106588,CUST-01343,Metalúrgica Vargas S.A.,SMB,2026-01-14,2026-02-13,,4513.39,0.00,BOLETO,3,0,10000.00,0.00
INV-106699,CUST-01213,Distribuidora Gomes Comercial,SMB,2026-01-14,2026-02-13,2026-02-09,248.71,248.71,CREDIT_CARD,1,0,10000.00,0.00
INV-107000,CUST-01487,Gráfica Cardoso do Brasil,SMB,2026-01-14,2026-02-13,,688.63,0.00,BOLETO,4,2,20000.00,197.71
INV-107074,CUST-01047,Soluções Ferreira Ltda,SMB,2026-01-14,2026-02-13,,2465.56,693.63,PIX,4,0,10000.00,0.00
INV-107119,CUST-01464,Soluções Fernandes Eireli,MID,2026-01-14,2026-02-13,2026-02-08,10695.41,10695.41,BOLETO,1,0,50000.00,0.00
INV-107199,CUST-01507,Construtora Costa Ltda,SMB,2026-01-14,2026-02-13,2026-02-10,4332.35,4332.35,PIX,1,0,50000.00,5318.53
INV-107298,CUST-01339,Madeireira Andrade Ltda,SMB,2026-01-14,2026-02-13,2026-02-08,1700.55,1700.55,PIX,1,0,30000.00,1328.10
INV-107490,CUST-01044,Serviços Castro Comercial,MID,2026-01-14,2026-02-28,,2202.58,1017.36,BANK_TRANSFER,3,0,120000.00,0.00
INV-107528,CUST-01062,Exportadora Oliveira Eireli,SMB,2026-01-14,2026-02-13,2026-03-03,2061.39,2061.39,BOLETO,3,0,20000.00,0.00
INV-107558,CUST-01143,Metalúrgica Lima S.A.,SMB,2026-01-14,2026-02-13,2026-03-10,2370.22,2370.22,PIX,2,9,20000.00,6304.11
INV-107722,CUST-01060,Importadora Rodrigues Eireli,SMB,2026-01-14,2026-02-28,2026-04-24,300.18,300.18,BOLETO,2,2,10000.00,0.00
INV-107887,CUST-01121,Logística Santos,SMB,2026-01-14,2026-02-13,2026-02-11,1589.29,1589.29,BOLETO,1,0,10000.00,0.00
INV-107919,CUST-01414,Farma Andrade Eireli,SMB,2026-01-14,2026-02-13,,2252.10,0.00,BOLETO,4,0,50000.00,0.00
INV-107940,CUST-01467,Agro Pinto S.A.,MID,2026-01-14,2026-02-13,2026-02-08,1900.78,1900.78,BANK_TRANSFER,1,0,200000.00,1008.02
INV-107970,CUST-01158,Comércio Moreira,SMB,2026-01-14,2026-02-13,2026-02-10,6692.56,6692.56,PIX,1,1,30000.00,0.00
INV-100094,CUST-01454,Serviços Barros Ltda,SMB,2026-01-15,2026-02-14,2026-02-16,4494.80,4494.80,BOLETO,1,0,15000.00,0.00
INV-100301,CUST-01466,Editora Coelho Ltda,SMB,2026-01-15,2026-02-14,2026-02-12,563.91,563.91,BOLETO,1,2,10000.00,32.23
INV-100359,CUST-01228,Soluções Carvalho Ltda,MID,2026-01-15,2026-02-14,2026-02-11,4179.20,4179.20,BOLETO,1,0,200000.00,0.00
INV-100373,CUST-01140,Exportadora Costa,SMB,2026-01-15,2026-02-14,2026-02-14,807.55,807.55,PIX,1,0,10000.00,198.66
INV-100564,CUST-01598,Varejo Castro do Brasil,SMB,2026-01-15,2026-01-30,2026-01-26,50.00,50.00,BOLETO,2,0,50000.00,0.00
INV-100695,CUST-01192,Varejo Castro Comercial,SMB,2026-01-15,2026-02-14,2026-02-11,5651.22,5651.22,BOLETO,1,0,30000.00,0.00
INV-100715,CUST-01502,Têxtil Rocha ME,MID,2026-01-15,2026-02-14,2026-02-15,23710.59,23710.59,BOLETO,1,0,300000.00,0.00
INV-100943,CUST-01127,Varejo Pereira,SMB,2026-01-15,2026-02-14,2026-04-07,1332.76,1332.76,BOLETO,4,0,5000.00,0.00
INV-100956,CUST-01340,Soluções Lima ME,SMB,2026-01-15,2026-02-14,,5436.87,2625.89,BOLETO,6,2,20000.00,0.00
INV-100981,CUST-01520,Exportadora Mendes ME,SMB,2026-01-15,2026-02-14,2026-02-13,651.57,651.57,CREDIT_CARD,1,0,5000.00,168.45
INV-101190,CUST-01284,Indústria Fernandes ME,SMB,2026-01-15,2026-03-01,,2720.34,0.00,BOLETO,1,0,15000.00,0.00
INV-101269,CUST-01327,Transportes Pereira do Brasil,SMB,2026-01-15,2026-02-14,2026-02-15,50.00,50.00,CREDIT_CARD,1,1,5000.00,0.00
INV-101306,CUST-01187,Tecnologia Andrade Eireli,SMB,2026-01-15,2026-02-14,2026-02-15,4016.15,4016.15,BOLETO,1,1,10000.00,0.00
INV-101389,CUST-01444,Engenharia Carvalho,SMB,2026-01-15,2026-02-14,2026-02-23,3065.22,3065.22,PIX,3,0,20000.00,0.00
INV-101420,CUST-01004,Serviços Moreira Comercial,SMB,2026-01-15,2026-02-14,2026-03-15,1188.10,1188.10,PIX,3,1,30000.00,0.00
INV-101538,CUST-01342,Tecnologia Coelho do Brasil,MID,2026-01-15,2026-01-30,2026-02-01,24583.71,24583.71,BANK_TRANSFER,1,0,120000.00,0.00
INV-101601,CUST-01134,Exportadora Oliveira Comercial,SMB,2026-01-15,2026-02-14,2026-02-12,4561.96,4561.96,BOLETO,1,0,20000.00,0.00
INV-101607,CUST-01244,Varejo Gomes,SMB,2026-01-15,2026-03-01,2026-03-03,4422.50,4422.50,BOLETO,1,0,5000.00,0.00
INV-101849,CUST-01003,Metalúrgica Coelho Ltda,SMB,2026-01-15,2026-03-01,2026-04-29,2292.09,2292.09,CREDIT_CARD,1,0,10000.00,0.00
INV-101858,CUST-01300,Metalúrgica Almeida Comercial,SMB,2026-01-15,2026-01-30,2026-01-27,4101.72,4101.72,CREDIT_CARD,1,0,30000.00,0.00
INV-101877,CUST-01595,Engenharia Nogueira Comercial,SMB,2026-01-15,2026-02-14,2026-02-14,1122.83,1122.83,CREDIT_CARD,1,1,20000.00,573.52
INV-101995,CUST-01439,Indústria Rodrigues do Brasil,ENT,2026-01-15,2026-01-30,,47656.22,29145.09,PIX,2,0,800000.00,46184.95
INV-102070,CUST-01573,Farma Rodrigues Comercial,SMB,2026-01-15,2026-02-14,2026-02-14,1695.22,1695.22,BOLETO,2,0,10000.00,0.00
INV-102429,CUST-01353,Soluções Moreira Ltda,SMB,2026-01-15,2026-02-14,2026-02-09,182.50,182.50,BOLETO,1,1,15000.00,0.00
INV-102557,CUST-01017,Tecnologia Coelho Eireli,SMB,2026-01-15,2026-02-14,2026-02-09,2194.33,2194.33,BOLETO,1,0,30000.00,0.00
INV-102620,CUST-01399,Alimentos Rodrigues Eireli,SMB,2026-01-15,2026-02-14,,1872.99,656.29,PIX,2,1,15000.00,0.00
INV-102997,CUST-01314,Editora Castro do Brasil,SMB,2026-01-15,2026-02-14,,1255.99,512.04,PIX,1,1,10000.00,39.58
INV-103043,CUST-01572,Soluções Mendes,MID,2026-01-15,2026-02-14,2026-02-14,8750.83,8750.83,BOLETO,1,8,50000.00,0.00
INV-103223,CUST-01011,Mineração Santos Comercial,SMB,2026-01-15,2026-02-14,2026-02-13,1257.09,1257.09,BOLETO,2,0,15000.00,0.00
INV-103280,CUST-01297,Gráfica Pereira S.A.,SMB,2026-01-15,2026-02-14,2026-02-09,5051.61,5051.61,BOLETO,1,0,5000.00,0.00
INV-103283,CUST-01158,Comércio Moreira,SMB,2026-01-15,2026-02-14,2026-02-12,2482.51,2482.51,BOLETO,1,1,30000.00,0.00
INV-103285,CUST-01566,Gráfica Oliveira S.A.,SMB,2026-01-15,2026-02-14,2026-02-15,1892.35,1892.35,BOLETO,1,2,15000.00,0.00
INV-103297,CUST-01534,Gráfica Santos do Brasil,SMB,2026-01-15,2026-03-01,2026-04-28,500.31,500.31,PIX,2,0,20000.00,0.00
INV-103395,CUST-01499,Metalúrgica Ribeiro Ltda,MID,2026-01-15,2026-02-14,2026-02-16,18887.63,18887.63,BOLETO,1,0,50000.00,0.00
INV-103484,CUST-01548,Mineração Oliveira Comercial,MID,2026-01-15,2026-02-14,2026-02-16,9890.61,9890.61,PIX,2,0,80000.00,0.00
